261,0x14d83539b0cc8c97a0eb0b06295e21de13d0b240,GoofyGoober,GG,18
262,0x432b5b07fff98d9d25829455ba594115484a400c,MyToken,MTK,18
263,0xda9ae3a1c90a90bd482a84dffd91b6bd305af506,MyToken,MTK,18
264,0xeebce952a3ae331f8e8a28aaceee38d9e28a1b93,COCO,COCO,9
265,0x0e7d9a3075ace310c9d6b28e6c96ca4329cefe2e,GoofyGoober01,GG01,18
266,0x180da7b5629da7a67830533f3535bd00f0d77faa,BBBB2,BBBB2,9
267,0xb864b1c191829fdc61727f0ec5ea3b43bd382639,GoofyGoober01,GG01,18
268,0x213be559de164d8cc2154be05402c81a6bd9cef9,BBBB2,BBBB2,9
269,0x025b1ac723c9795c264cea0339725f4f48ab1a7b,GoofyGoober01,GG01,18
270,0x930a205931dff13e544f990e11f72267c92f5c4b,GoofyGoober01,GG01,18
271,0x24f31a48c6714dbc7fcdbcb2dea34fac2dcd3176,Tho Guonld,GUONLD,18
272,0x32ac39985eeb97a1c3107f4a8c698d33d59c6186,StohCoinOneERC20,SCOE2,0
273,0xd03f333515abec6881044d534daa59b23768bef2,StohCoinTwoERC20,SCTE,0
274,0x5564b3791d4e2a4bf6e4457330284b27c0ec75db,Sepolia Test,STest,9
275,0x507bd6694d42cba171362fda704d0a8a65ccaddb,Sepolia Testv2,STestv2,9
276,0xec1b3edf3943963971256d84a07e1fce08b736f1,Alice AI,ALICE,18
277,0x37c0196332f6c382345602dfc48a3e5d7926f9c7,GoofyGoober01,GG01,18
278,0x60037441adfcfae40e08c42bd44ba94ada092d81,DDD,DDD,18
279,0x3798422f161e2447cee2c29ea148f0ee58ec592c,Test,TEST,18
280,0xfd62acd312049d99bbc4189e354e6bab378188ff,GoofyGoober01,GG01,18
281,0x85bd7ef5de9e6358dea18fe0c34ddff4ce1663c8,Test2,TEST2,18
282,0xc668695dcbcf682de106da94bde65c9bc79362d3,Shadow Node,SVPN,18
283,0x478d3463c10a375995e1ff818249f964d0adb8d7,Test3,TEST3,18
284,0x92e476a522313017920bc476190eae3564a23c68,GoofyGoober01,GG01,18
285,0xf7e3d8b12a509879e5bcaeb65e22d898bb2ef483,GoofyGoober01,GG01,18
286,0x732ae970e2f141ed2528b001388e9a4e7eb2c662,GoofyGoober01,GG01,18
287,0xeffa1741467a8f156903d923c765c6e4fe0cc3b8,GoofyGoober01,GG01,18
288,0xaeecd664a9f34dce908c4b29427340eb28e3305d,Shiba AI,SHIBAAI,9
289,0x249c03b5cde72ef7d1091bab992637e70b0ac8ea,GoofyGoober01,GG01,18
290,0xcfcae41aad735846cffe35a5d71e439a73e1f616,Shiba AI,SHIBAAI,9
291,0xfe084c7276f6bda099b3a0cdf56d5be46564aa23,GoofyGoober01,GG01,18
292,0x649df1c522b1ee55e1d51f1b302d68ebbb41e992,GoofyGoober01,GG01,18
293,0xe151de74264e12184e0ae52de61761aee6454088,Tera Token,TTAD,18
294,0x6b6fb1fc6091742aa287329828a0c0351546a118,MTK token,MTK,18
295,0x7f75ae6e26eb78e891809e0d9a0fe08ab5e682e9,TEST404,TEST404,18
296,0xa77f2dbf5e7fd63aba2091a8e467d89c4f18054d,CaMaker,CAMKR,18
297,0xab733ef86cdd489b52273e206520b868bf048061,CaMaker,CAMKR,18
298,0x1fea8a314819c45e92d7285a8c595405a68e7295,TestToken,TOKE,18
299,0x3045110476392bec3c3af0186eed110cb882b6f5,Based Whale,WHALE,18
300,0x0b6ab91924838801a148c9cd6cb2a459186248fd,Based Whale,WHALE,18
301,0x2d02da1d081da487f8896f827bc2f3a16a25457b,GoofyGoober01,GG01,18
302,0x07f1fc50538c04a7af27e51fdd172d3b88a75290,GoofyGoober01,GG01,18
303,0x20f8b6647052a740bccaece389186ee79d8af0cc,TERVrer,TREEV,18
304,0x31f5fca61afde0e222c0e8d853164a290ae2df78,Test DOG,tDOG,18
305,0x07c34f75b2f8c2ca7b7b09fbae04751e164be108,Tera Token,TTAD,18
306,0xef14d48810b880fc6607fa308828ceca64cfd4df,Based Whale,WHALE,18
307,0xe2e0b7b9a70d76fcc5d06c9b0538f41ac4a4206b,Tera Token,TTAD,18
308,0x7ea57c74d2508f1b5a88c5121d07ca19f67b8ec3,CaMaker,CAMKR,18
309,0xc921b16ee4b3a17f0a2b15df0e6b3f0a0de33d28,TEEEM,TREMER,18
310,0x96046f7298befcb28294659ac145b0148a8803e9,Germus,GERMS,18
311,0x9b275b482832150bbba2e1212bcbc1878df7c995,TEST404,TEST404,18
312,0x4146642aecc4f456d761b704587ce0c9238d5be2,TEST404,TEST404,18
